Date,Open,High,Low,Close,Volume,Adj Close
2014-02-21,130.00,130.15,128.90,129.10,1569800,129.10
2014-02-20,128.50,129.75,127.25,129.75,1594500,129.75
2014-02-19,128.90,130.10,128.35,129.65,1022800,129.65
2014-02-18,129.35,129.85,128.20,129.20,1142000,129.20
2014-02-17,129.95,130.15,129.30,129.50,656500,129.50
2014-02-14,129.50,130.30,128.90,129.65,1258100,129.65
2014-02-13,127.70,129.50,127.40,129.50,1193600,129.50
2014-02-12,128.30,129.30,128.05,128.40,1355300,128.40
2014-02-11,126.60,128.00,126.30,128.00,1331700,128.00
2014-02-10,126.60,126.75,125.25,125.70,927900,125.70
2014-02-07,125.20,126.10,124.00,126.10,1680500,126.10
2014-02-06,123.20,125.20,122.00,124.55,2244500,124.55
2014-02-05,122.35,123.45,121.70,122.60,1469900,122.60
2014-02-04,120.20,123.10,119.10,122.70,2337900,122.70
2014-02-03,123.20,123.85,121.05,121.55,1995300,121.55
2014-01-31,124.80,124.80,121.55,123.80,1998400,123.80
2014-01-30,124.15,125.40,123.60,124.95,1679700,124.95
2014-01-29,127.35,127.65,123.05,124.10,2345600,124.10
2014-01-28,125.15,126.40,124.50,126.10,1777300,126.10
2014-01-27,124.05,125.00,122.25,124.10,2262200,124.10
2014-01-24,127.60,128.35,124.40,124.75,2426500,124.75
2014-01-23,130.45,130.60,126.40,127.40,3102300,127.40
2014-01-22,132.15,132.25,128.85,130.95,2386900,130.95
2014-01-21,133.00,133.40,132.25,132.60,995400,132.60
2014-01-20,132.60,133.35,131.90,132.75,1243100,132.75
2014-01-17,133.55,134.35,132.45,133.90,2154600,133.90
2014-01-16,133.80,134.40,133.30,133.55,1323500,133.55
2014-01-15,131.15,134.05,131.10,133.50,2233200,133.50
2014-01-14,128.00,129.40,127.20,129.40,1219300,129.40
2014-01-13,129.35,129.65,128.30,128.50,1077200,128.50
2014-01-10,128.90,130.45,128.85,129.15,1098700,129.15
2014-01-09,128.90,129.90,127.80,127.95,1206100,127.95
2014-01-08,130.15,130.15,128.85,129.40,1214200,129.40
2014-01-07,128.35,130.35,128.15,130.10,1189600,130.10
2014-01-06,127.65,128.80,127.60,128.40,900800,128.40
2014-01-03,128.00,128.45,127.15,127.90,853700,127.90
2014-01-02,130.95,131.40,127.85,128.15,1524600,128.15
2014-01-01,130.35,130.35,130.35,130.35,000,130.35
2013-12-31,130.35,130.35,130.35,130.35,000,130.35
2013-12-30,130.80,130.90,129.85,130.35,712100,130.35
2013-12-27,130.00,130.80,129.20,130.80,1058100,130.80
2013-12-26,129.65,129.65,129.65,129.65,000,129.65
2013-12-25,129.65,129.65,129.65,129.65,000,129.65
2013-12-24,129.65,129.65,129.65,129.65,000,129.65
2013-12-23,128.95,129.70,128.85,129.65,942000,129.65
2013-12-20,127.85,128.80,127.50,128.80,3762600,128.80
2013-12-19,126.40,128.00,126.00,127.15,1796300,127.15
2013-12-18,124.60,125.65,123.90,125.50,1380300,125.50
